city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108140,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108200,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108260,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108320,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108380,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108440,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108500,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108560,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108620,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108680,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108740,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108800,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108860,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108920,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108980,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786109040,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786109100,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786109160,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786109220,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786109280,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786109340,,,,,,,,2026-08-07T13:46:46.445983+00:00
